"桃米5211會館","南投縣 埔里鎮桃米巷52之11號","1600"
"熊麋鹿了","南投縣 埔里鎮桃米巷5之8號","2800"
"草本生活家","南投縣 埔里鎮桃米里桃米巷67之5號","2520"
"歐莉葉荷城堡","南投縣 埔里鎮蜈蚣里鯉魚一巷27號","9800"
"享森活","南投縣 埔里鎮信義路335巷5號","1500"
"埔里小鎮","南投縣 埔里鎮北平街209號","1240"
"書法之家民宿","南投縣 埔里鎮溪南里水墻巷7之2號","2100"
"綠莊飛閣渡假會館","南投縣 埔里鎮水頭里東潤路52之6號","4550"
"月牙莊民宿","南投縣 埔里鎮枇杷里中心路26之3號","3220"
"三茅屋民宿","南投縣 埔里鎮桃米里桃米巷5之6號","1800"
"眉溪曉莊","南投縣 埔里鎮守城路2-5號","2800"
"水月山莊","南投縣 埔里鎮南村里桃南路5號","2400"
"水田衣＆藍屋頂","南投縣 埔里鎮水頭里水頭路77號","1600"
"戲綠川","南投縣 埔里鎮水頭里南環路389號","1600"
"水鄉Villa","南投縣 埔里鎮牛眠里內埔路15-5號","3900"
"埔中城","南投縣 埔里鎮溪南里新生路148-5號","1800"
"闕麒景觀民宿","南投縣 埔里鎮水頭里東潤路31號","1800"
"牛耳藝術渡假村","南投縣 埔里鎮中山路四段1號","2800"
"水水春耘民宿","南投縣 埔里鎮雙吉路39之9號","1750"
"台一生態休閒農場","南投縣 埔里鎮蜈蚣里中山路一段176號","2520"
"成龍山莊","南投縣 埔里鎮廣成里覆金路20之1號","1900"
"歐香渡假民宿","南投縣 埔里鎮桃米里桃米巷6-6號","1800"
"松濤園","南投縣 埔里鎮溪南里水墻巷25號","2200"
"石上清泉","南投縣 埔里鎮桃米里桃米路39號","1500"
"紅瓦厝山居民宿","南投縣 埔里鎮桃米里種瓜路52號","2800"
"七里山瑭","南投縣 埔里鎮鯉魚路23號","2000"
"慧來農莊","南投縣 埔里鎮桃米里桃米巷2-1號","1600"
"龍山泉休閒民宿","南投縣 埔里鎮東峰路7-12號","1960"
"夢享家民宿","南投縣 埔里鎮大城里大同街47號","1200"
"稻湘村渡假民宿","南投縣 埔里鎮桃米里桃米巷9-3號","2000"
"禾風鄉村民宿","南投縣 埔里鎮珠格里珠生路6-6號","550"
"漾之谷溫泉民宿","南投縣 埔里鎮蜈蚣里中山路一段151號","3300"
"湖濱小棧民宿","南投縣 埔里鎮蜈蚣里鯉魚二巷18號","700"
"花香鳥語民宿","南投縣 埔里鎮廣成里西安路3段5號","1300"
"上林園生態民宿","南投縣 埔里鎮向善里向善路1巷33號","2500"
"巧克拉提民宿","南投縣 埔里鎮大城里大同街6號","2000"
"八方休閒山莊","南投縣 埔里鎮廣成里西安路三段40號","2000"
"若瑟桃米民宿","南投縣 埔里鎮桃米里桃米巷59號","1600"
"松景農莊","南投縣 埔里鎮大湳里大湳路111號","1500"
"埔里星月心民宿","南投縣 埔里鎮中山路一段425號","1800"
"箱根溫泉生活館","南投縣 埔里鎮中山路一段62號","2440"
"自在居","南投縣 埔里鎮南昌街280號","1600"
"翡翠山莊","南投縣 埔里鎮合成里北村路81號","10500"
"聖多羅咖啡民宿","南投縣 埔里鎮桃南路9-2號","1800"
"麗屋和風渡假山莊","南投縣 埔里鎮溪南里珠生路78巷38號","1600"
"曲徑山居","南投縣 埔里鎮桃米里種瓜路45巷116號","9000"
"夢想街8號","南投縣 埔里鎮福興路110巷8號","2380"
"星空花園","南投縣 埔里鎮墘溪路6-9號","5000"
"嵐園民宿","南投縣 草屯鎮加老里芬草路3段171巷11號","1700"
"紫色森林","南投縣 草屯鎮中原里中和路2之21號","2600"
"知達工藝會館","南投縣 草屯鎮中正路574號","2680"
"天空的院子","南投縣 竹山鎮大鞍里頂林路562之1號","3500"
"大鞍山林瓦舍","南投縣 竹山鎮大鞍里頂林路443號","1600"
"隱竹別院","南投縣 竹山鎮富州里富州巷31號","3200"
"空中邊境","南投縣 竹山鎮田子里大林巷16之50號","1000"
"彩虹糖民宿","南投縣 竹山鎮山崇里山崇巷27之7號","2000"
"林溪民宿","南投縣 竹山鎮大鞍里溪山路3-12號","2500"
"富御民宿","南投縣 竹山鎮大鞍里頂林路589號","1680"
"大書櫃民宿","南投縣 竹山鎮大鞍里頂林路562-2號","3840"
"圓山林民宿","南投縣 竹山鎮大鞍里頂林街576-6號","2500"
"大鞍吳家古厝民宿","南投縣 竹山鎮大鞍里頂林路570號","1600"
"集集金格民宿","南投縣 集集鎮八張里民權路262號","1400"
"棕梠泉民宿","南投縣 集集鎮林尾里公館巷60號","2500"
"集集農場民宿","南投縣 集集鎮集集里環山街270巷42號","1680"
"想一二逍遙居民宿","南投縣 集集鎮吳厝里營仔巷9號","1600"
"宜蓁的家","南投縣 集集鎮初中一街308巷1號","1600"
"香榭雅筑","南投縣 集集鎮民權路260號","2800"
"風櫃梅休閒民宿","南投縣 集集鎮和平里初中一街356號","1200"
"蘋果的家","南投縣 集集鎮民權路272號","1500"
"海悅泉","南投縣 集集鎮集賢街505巷5號","1200"
"大自然民宿","南投縣 集集鎮八張一街166號","2200"
"倍詩泰民宿","南投縣 集集鎮吳厝里八張一街158號","2000"
"集集沐嵐花園旅店","南投縣 集集鎮集賢街501號","1800"
"山嵐villa花園旅店","南投縣 集集鎮集賢街503號","1600"
"集集八張民宿","南投縣 集集鎮八張里民生路13-1號","600"
"雙流休閒民宿","南投縣 名間鄉仁和村山腳巷23-7號","1900"
"茶米香民宿","南投縣 名間鄉松山村松嶺街237之1號","600"
"無患子的故鄉","南投縣 名間鄉三崙村弓鞋巷25之7號","2500"
"溪頭夏緹飯店","南投縣 鹿谷鄉內湖村興產路24之18號","3100"
"櫻花嶺渡假山莊","南投縣 鹿谷鄉竹林村田頭巷25之3之2號","2800"
"桃花源渡假村","南投縣 鹿谷鄉竹林村愛鄉路99之5號","2000"
"騰芳居","南投縣 鹿谷鄉永隆村和平巷37號","2800"
"農村老爺民宿","南投縣 鹿谷鄉瑞田村瑞田巷9之11號","2000"
"雅筑小站","南投縣 鹿谷鄉內湖村興產路45之1號","2800"
"吉野","南投縣 鹿谷鄉和雅村林尾巷13之5號","2000"
"聽濤園","南投縣 鹿谷鄉和雅村愛鄉路1之12號","2025"
"鹿鼎莊民宿","南投縣 鹿谷鄉彰雅村凍頂巷10之18號","1960"
"金台灣山莊","南投縣 鹿谷鄉內湖村興產路25之3號","2340"
"竹風民宿","南投縣 鹿谷鄉竹豐村光復路56之13號","1600"
"曼陀鄉民宿","南投縣 鹿谷鄉內湖村興產路1-15號","2200"
"遠路山村山莊","南投縣 鹿谷鄉竹林村田頭巷34-10號","2200"
"新明山木屋渡假村","南投縣 鹿谷鄉溪頭內湖村興產路50之5號","1920"
"仙知味民宿","南投縣 鹿谷鄉竹林村愛鄉路105之8號","2600"
"森鈴昱境","南投縣 鹿谷鄉竹豐村中湖巷28之9號","2000"
"和雅谷","南投縣 鹿谷鄉興產路57之2號","1875"
"阿杰ㄟ厝","南投縣 鹿谷鄉清水村外城巷6之1號","1100"
"鳳凰渡假山莊","南投縣 鹿谷鄉鳳凰村田底巷10之30號","1200"
"來來休閒民宿","南投縣 鹿谷鄉竹豐村中湖巷28之6號","1400"
"明萱茶園","南投縣 鹿谷鄉鹿谷村仁義路148號","1600"
"野菜園民宿","南投縣 鹿谷鄉竹豐村光復路91之5號","800"
"林園山莊","南投縣 鹿谷鄉竹林村愛鄉路101之3號","1200"
"小半天民宿","南投縣 鹿谷鄉竹林村田頭巷34之12號","1500"
"小半天ㄟ厝民宿","南投縣 鹿谷鄉竹林村愛鄉路121之1號","1530"
"溪之頭山莊民宿","南投縣 鹿谷鄉內湖村興產路23-15號","1600"
"星井澤民宿","南投縣 鹿谷鄉後溝巷47號","14800"
"保記茶工房民宿","南投縣 鹿谷鄉清水村永豐巷34號","1200"
"中國城茶藝民宿","南投縣 鹿谷鄉初鄉村中正路三段35號","1200"
"谷欣民宿","南投縣 鹿谷鄉竹林村愛鄉路121之6號","1500"
"羿昀居","南投縣 鹿谷鄉永隆村堀邊巷1之1號","2200"
"和雅渡假園區","南投縣 鹿谷鄉和雅村愛鄉路66之15號","1300"
"松原山莊","南投縣 鹿谷鄉彰雅村中正路一段186號","1500"
"鄉谷茶園","南投縣 鹿谷鄉竹林村愛鄉路118號","1500"
"林家莊民宿","南投縣 鹿谷鄉竹林村田頭巷8之5號","1300"
"金族原木屋","南投縣 鹿谷鄉內湖村興產路40號","2000"
"聖茂渡假會館","南投縣 鹿谷鄉竹林村田頭巷35之25號","4000"
"布拉格渡假村","南投縣 鹿谷鄉內湖村興產路6-12號","2520"
"溪頭渡假小築","南投縣 鹿谷鄉內湖村興產路8-6號","2500"
"掌櫃民宿","南投縣 鹿谷鄉和雅村愛鄉路39-46號","1800"
"聖茂渡假木屋","南投縣 鹿谷鄉內湖村興產路22號","1800"
"竹映民宿","南投縣 鹿谷鄉和雅村愛鄉路45之11號","1800"
"好聖地渡假木屋","南投縣 鹿谷鄉內湖村興產路23之1號","2800"
"鹿谷農場民宿","南投縣 鹿谷鄉廣興村興產路96號","1280"
"三石山小棧","南投縣 鹿谷鄉和雅村愛鄉路2-16號","1800"
"逍遙居民宿","南投縣 鹿谷鄉鹿谷村中正路二段211巷15號","2880"
"忘憂鳴民宿","南投縣 鹿谷鄉鹿谷村中正路二段211巷17號","2880"
"鋐洋民宿","南投縣 鹿谷鄉竹林村田頭巷25-10號","1500"
"德欣園民宿","南投縣 鹿谷鄉永隆村鳳園路178號","1800"
"禪鏡渡假休閒山莊","南投縣 鹿谷鄉和雅村愛鄉路42-61號","2000"
"山水田雅舍","南投縣 魚池鄉東光村興善巷58之6號","2500"
"布查德","南投縣 魚池鄉大林村嵩山巷17之18號","3680"
"湧泉民宿","南投縣 魚池鄉日月村中正路242號","3150"
"山明水秀","南投縣 魚池鄉日月村光華街48號","2200"
"御爵渡假山莊","南投縣 魚池鄉新城村8鄰通文巷3之16號","2200"
"山季花園","南投縣 魚池鄉大林村華山巷9-66號","2300"
"弗萊堡莊園","南投縣 魚池鄉新城村通文巷3之6號","2500"
"明宿","南投縣 魚池鄉頭社村平和巷78號","3500"
"快樂腳休閒渡假木屋","南投縣 魚池鄉大雁村大雁巷33之3號","2200"
"湖景渡假旅店","南投縣 魚池鄉日月村德化街32號","2400"
"卉芯蘭園","南投縣 魚池鄉新城村通文巷5之4號","2000"
"Bliss幸福天使花園","南投縣 魚池鄉大林村金天巷25之12號","4200"
"貴夫人渡假民宿","南投縣 魚池鄉共和村長興巷1之8號","4270"
"頂代櫻花會館","南投縣 魚池鄉有水巷5之50號","2240"
"米樂民宿","南投縣 魚池鄉日月村日月街76號","3200"
"LOOK 路殼","南投縣 魚池鄉大林村永川巷22之6號","3500"
"原森林民宿","南投縣 魚池鄉中明村文化巷39號","2900"
"五船民宿","南投縣 魚池鄉水社村中山路292號","1800"
"紅茶工房","南投縣 魚池鄉大雁村大雁巷39之7號","2000"
"竹石園","南投縣 魚池鄉水社村中山路8號","4300"
"碧水山居","南投縣 魚池鄉水社村中山路455之6號","2520"
"秘密花園民宿","南投縣 魚池鄉魚池村瓊文巷39號","4200"
"月潭小棧","南投縣 魚池鄉日月村山明街58號","1800"
"澄園渡假旅店","南投縣 魚池鄉日月村文化街117號","2660"
"汎札嵐","南投縣 魚池鄉魚池村瓊文巷39之10號","1800"
"浪漫滿屋民宿","南投縣 魚池鄉新城村通文巷3之10號","1800"
"水漾民宿","南投縣 魚池鄉日月村豐年街56號","2100"
"峇里峇里","南投縣 魚池鄉東光村慶隆巷73號","3800"
"水社海渡假民宿","南投縣 魚池鄉水社村名勝街16號","2100"
"青井澤","南投縣 魚池鄉水社村中興路12巷29號","2520"
"日月花嫁渡假屋","南投縣 魚池鄉大林村永川巷24-1號","1800"
"愛黏在一起","南投縣 魚池鄉修正巷3之12號","3000"
"富豪群民宿","南投縣 魚池鄉日月村水秀街8號","2200"
"堤岸樂活家","南投縣 魚池鄉東池村文武巷19號之6","2000"
"潭暉時尚風華旅店","南投縣 魚池鄉水社村名勝街12號","2980"
"日月星舞","南投縣 魚池鄉大林村永川巷12之8號","1700"
"月光會館","南投縣 魚池鄉新城村通文巷21-9號","2000"
"朵麗絲的家","南投縣 魚池鄉日月潭中山路123號","2990"
"水岸休閒飯店","南投縣 魚池鄉日月村文化街112號","2000"
"朝霧渡假小棧","南投縣 魚池鄉日月潭中山路31號","3900"
"秀水渡假旅店","南投縣 魚池鄉魚池村秀水巷25之6,25之7號","1500"
"東光知性","南投縣 魚池鄉東光村興善巷57-3號","1200"
"日月潭花鳥新村民宿","南投縣 魚池鄉東光村水尾巷4之5號","1700"
"稻香亭民宿","南投縣 魚池鄉大林村金天巷11號","1180"
"綠野鄉居民宿","南投縣 魚池鄉大雁村大雁巷47之5號","1300"
"九族民宿渡假小屋","南投縣 魚池鄉大林村金天巷69之5號","1750"
"潔坊琳居","南投縣 魚池鄉共和村長興巷7之9號","2000"
"桂月村","南投縣 魚池鄉水社村名勝街28號","2180"
"山水雅筑","南投縣 魚池鄉中明村有水巷4之1號","1600"
"山泉水民宿","南投縣 魚池鄉大雁村大雁巷47之6號","1400"
"天月水色","南投縣 魚池鄉日月村義勇街88號","3000"
"靜心園鄉居","南投縣 魚池鄉大雁村大雁巷29-1號","2000"
"有水巷","南投縣 魚池鄉中明村有水巷28之17號","1800"
"山中城宝","南投縣 魚池鄉中明村有水巷35之3號","2500"
"達琳谷灣","南投縣 魚池鄉日月村文化街80號","1500"
"長虹渡假民宿","南投縣 魚池鄉魚池村秀水巷25-36號","1600"
"薇勝客居","南投縣 魚池鄉新城村通文巷48之3號","1600"
"伊達邵民宿","南投縣 魚池鄉日月村中正路270號","1800"
"魚雅筑渡假村","南投縣 魚池鄉五城村華龍巷56之2號","1800"
"清平樂村居","南投縣 魚池鄉大雁村大雁巷26之5號","1500"
"美真舘","南投縣 魚池鄉日月潭中山路125號","1500"
"明湖采堤渡假館","南投縣 魚池鄉日月潭名勝街15之1號","2400"
"麗池藍天休閒民宿","南投縣 魚池鄉秀水巷25之20號","2200"
"湖悅景觀民宿","南投縣 魚池鄉日月村義勇街113號","3500"
"日月星光渡假屋","南投縣 魚池鄉水社村中興路78之2號","1200"
"蔓條絲裡～浮田小屋","南投縣 魚池鄉武登村協力巷1-7號","1200"
"15-8鄉居","南投縣 魚池鄉新城村通文巷15之8號","2000"
"晶彩民宿","南投縣 魚池鄉日月村日月街78號","1900"
"雷克旅店","南投縣 魚池鄉日月村水沙連街27號","1800"
"日月談水之道雅築","南投縣 魚池鄉魚池村瓊文巷18之23號","2000"
"愛之屋(碼頭館)","南投縣 魚池鄉水社村名勝街34號","2500"
"夢想家","南投縣 魚池鄉日月村日月街75號","1800"
"玥湖背包客讚","南投縣 魚池鄉中山路294號","600"
"微笑方舟","南投縣 魚池鄉魚池村瓊文巷18之39號","2200"
"老爹的家","南投縣 魚池鄉瓊文巷18之13號","450"
"橙林小徑","南投縣 魚池鄉新城村通文巷6-6號","2200"
"建成民宿","南投縣 魚池鄉日月潭中山路145號","1500"
"千甲農莊","南投縣 國姓鄉北山村中正路四段160-2號","1400"
"春天民宿","南投縣 國姓鄉北港村長北路69號","5500"
"鄉村民宿","南投縣 國姓鄉北港村北原路59-1號","1200"
"後頭厝","南投縣 國姓鄉北港村北原路30之9號","1800"
"田園花卉民宿","南投縣 國姓鄉北港村長北路53-11號","2400"
"北港溪沙八渡假村","南投縣 國姓鄉北港村北原路34-1號","3800"
"百勝村民宿","南投縣 國姓鄉北港村國姓路87之9號","1300"
"禪松會館","南投縣 水里鄉頂崁村頂平路71巷11號","3360"
"水里河堤咖啡民宿","南投縣 水里鄉東三街110號","1800"
"老五民宿","南投縣 水里鄉上安村福田路29號","3200"
"峰林山莊","南投縣 水里鄉頂崁村水信路一段429巷16號","1840"
"二坪山莊","南投縣 水里鄉鉅工村二坪路39巷13弄8號","1200"
"達谷蘭溫泉農場","南投縣 信義鄉東埔村開高巷110之1號","3300"
"雙龍客棧","南投縣 信義鄉雙龍村光復巷34-3號","1200"
"真和園","南投縣 信義鄉東埔村開高巷125-2號","1500"
"岩石休閒民宿","南投縣 信義鄉地利村開信7-2號","2400"
"四季星空館","嘉義縣 番路鄉公田村隙頂18號","2890"
"當歸民宿","嘉義縣 番路鄉公田村龍頭路18之4號","3334"
"雲登渡假會館","嘉義縣 番路鄉新福村4鄰第三農場136號","4950"
"適合院休閒民宿","嘉義縣 番路鄉新福村公館仔10號","1400"
"龍珠園民宿","嘉義縣 番路鄉番路村瓦厝仔11之1號","2100"
"F Hotel(阿里山館)","嘉義縣 番路鄉下坑村8鄰下坑42之3號","2400"
"仲明居","嘉義縣 番路鄉公興村1鄰龍美19之1號","1200"
"欣加坡生態村","嘉義縣 梅山鄉瑞里村幼葉林77號","2240"
"阿漢的家","嘉義縣 梅山鄉瑞里村79號","2400"
"慢步雲端民宿","嘉義縣 梅山鄉瑞里村科子林15號","2200"
"一品茶葉","嘉義縣 梅山鄉瑞里村幼葉林102號","1760"
"孟宗築民宿","嘉義縣 梅山鄉瑞里村99之1號","1500"
"梅花山莊","嘉義縣 梅山鄉瑞里村幼葉林103 號","1400"
"明月大船的家","嘉義縣 梅山鄉瑞里村幼葉林48號","1500"
"欣采民宿","嘉義縣 梅山鄉太和村樟樹湖27號","1500"
"王鼎茶園","嘉義縣 梅山鄉瑞里村97號","1600"
"阿喜紫藤","嘉義縣 梅山鄉瑞里村10-3號","9000"
"賴坤陽的家","嘉義縣 梅山鄉瑞峰村新興寮22-1號","1500"
"龍雲農場","嘉義縣 竹崎鄉中和村石棹1號","2500"
"波希瓦舍民宿","嘉義縣 竹崎鄉竹崎村中山路6巷3之1號","1800"
"火金姑民宿","嘉義縣 竹崎鄉光華村頂笨仔23之8號","2080"
"野薑花民宿","嘉義縣 竹崎鄉瑞峰村7鄰坔埔5號","2600"
"竹崎白樹腳驛棧","嘉義縣 竹崎鄉復金村20鄰白樹腳22號","2100"
"山合院休閒民宿","嘉義縣 竹崎鄉鹿滿村鹿鳴路61號","1400"
"伊莎貝爾花園","嘉義縣 竹崎鄉灣橋村8鄰下厝坑11號","3200"
"雅竹居","嘉義縣 竹崎鄉中和村石棹6號","2400"
"淵明居","嘉義縣 竹崎鄉中和村石槕4號","2900"
"綠野仙蹤","嘉義縣 竹崎鄉光華村頂笨仔22號","1500"
"禾自然","嘉義縣 竹崎鄉中和村石棹2號","1300"
"石園民宿","嘉義縣 竹崎鄉中和村19鄰石棹15-1號","2000"
"長青居","嘉義縣 竹崎鄉中和村石棹16號","1600"
"湘泉木屋民宿","嘉義縣 竹崎鄉光華村9號","2000"
"星光森林","嘉義縣 竹崎鄉金獅村出水坑18號","2560"
"好假期民宿","嘉義縣 竹崎鄉光華村頂笨仔5之1號","1500"
"頂峰休閒民宿","嘉義縣 竹崎鄉光華村柑仔宅31-3號","1200"
"名陽園民宿","嘉義縣 竹崎鄉中和村石棹15號","1300"
"耀崧民宿","嘉義縣 竹崎鄉中和村石棹3號",""
"竹耕園","嘉義縣 竹崎鄉灣橋村田尾20號",""
"茗苑民宿","嘉義縣 竹崎鄉中和村石棹13號","1800"
"湘庭民宿","嘉義縣 竹崎鄉中和村石棹13之1號","1800"
"天一民宿","嘉義縣 竹崎鄉中和村石棹25之2號","1500"
"綠花園民宿","嘉義縣 竹崎鄉光華村茄苳仔26-8號","2200"
"香林薇拉民宿","嘉義縣 竹崎鄉竹崎村中山路6巷1號","1700"
"禾園觀霧民宿","嘉義縣 竹崎鄉中和村石棹4之8號","2500"
"Sunrise235莊園","嘉義縣 竹崎鄉中和村石棹25之3號","3600"
"奮起湖老街大飯店","嘉義縣 竹崎鄉中和村奮起湖185之1號","1400"
"雅琇山莊","嘉義縣 竹崎鄉奮起湖159之1號","1200"
"竺園","嘉義縣 竹崎鄉中和村石棹2之7號","1500"
"掌聲響起渡假會館","嘉義縣 阿里山鄉樂野村8鄰樂野209之6號","3040"
"秘密遊","嘉義縣 阿里山鄉達邦村185之2號","2700"
"高山青大飯店","嘉義縣 阿里山鄉中正村43號","1800"
"阿里山賓館","嘉義縣 阿里山鄉香林村16號","6600"
"阿里山神木賓館","嘉義縣 阿里山鄉中正村50號","3060"
"高峰大飯店","嘉義縣 阿里山鄉中正村東阿里山41號","2800"
"阿里山青山別館","嘉義縣 阿里山鄉阿里山中正村42號","2400"
"大峯山莊","嘉義縣 阿里山鄉中正村東阿里山46號","2300"
"閒雲居","嘉義縣 阿里山鄉樂野村8鄰210號","1500"
"keupana給巴娜","嘉義縣 阿里山鄉達邦村108號","900"
"茶雲居","嘉義縣 阿里山鄉樂野村樂野116之2號","2240"
"淳液園","嘉義縣 阿里山鄉茶山村茶山106號","1600"
"陽光綠景","嘉義縣 中埔鄉鹽館村鹽館26號","1000"
"鶯山溫泉民宿","嘉義縣 中埔鄉石弄村14鄰36之23號","2880"
"松竹梅民宿","嘉義縣 大埔鄉和平村雙溪14-2號","1400"
"船仔頭ㄟ厝","嘉義縣 東石鄉蔦松村船仔頭22-3號","1500"
"蟀哥農家民宿","嘉義縣 六腳鄉六腳村10號","2800"
"老家民宿","嘉義縣 新港鄉菜公村咬仔竹33號","2000"
"陶鄉民宿","嘉義縣 新港鄉板頭村1鄰板頭厝45之2號","1600"
"悅來居","嘉義縣 民雄鄉秀林村75之3號","2000"
"龍山林民宿","嘉義縣 民雄鄉東湖村東勢湖1453號","1200"
"白鶴仙境","嘉義縣 民雄鄉北斗村北勢子路460號","980"
"禾樂居民宿","嘉義縣 大林鎮三角里3鄰北勢41之3號","1600"
"沙灘獨木舟民宿","嘉義縣 布袋鎮海興街246號","400"
"台灣詩路","台南市 鹽水區田寮里68號","1200"
"沐春會館","台南市 白河區關嶺里關子嶺27號","5800"
"長奕雅築","台南市 白河區大竹里13鄰194之60號","1500"
"尚達礦泥溫泉山莊","台南市 白河區關嶺里關子嶺31-18號","2500"
"柚香園","台南市 白河區蓮潭里北埔10之10號","1200"
"布農工坊","台南市 白河區仙草里6鄰69號","2200"
"芳谷溫泉小棧","台南市 白河區關子嶺24之11號","2500"
"景大渡假莊園","台南市 白河區關子嶺56號","3000"
"林桂園石泉會館","台南市 白河區關嶺里53之18號","3900"
"丞翔園農莊","台南市 白河區虎山里78之6號","1600"
"蟬園","台南市 白河區六溪里六重溪76-15號","1200"
"毓軒園","台南市 白河區玉豐里海豐厝49之56號","1500"
"關山嶺泥礦溫泉山莊","台南市 白河區關仔嶺65-10號","2800"
"虎山驛站","台南市 白河區虎山里83號","2000"
"儷泉民宿","台南市 白河區關嶺里43-3號","2500"
"千霞園","台南市 白河區六溪里六重溪123號","2470"
"明園溫泉別莊","台南市 白河區關嶺里關子嶺粗坑84號","1500"
"尖山埤江南渡假村","台南市 柳營區旭山里60號","5104"
"南元花園休閒農場","台南市 柳營區果毅里南湖25號","12000"
"荷蘭井湧泉","台南市 後壁區菁寮里菁寮老街荷蘭井129號","600"
"仙湖農場","台南市 東山區南勢里賀老寮一鄰6-2號","2380"
"向陽田園居","台南市 東山區大客村凹仔腳56之7","900"
"五隆園民宿","台南市 東山區高原里李子園108之4號","1800"
"董娘美食生活館","台南市 東山區大客村46-18號","1000"
"睫毛不翹的驢子","台南市 麻豆區港尾里15鄰客子寮527號","2300"
"鄉村故事旅棧","台南市 官田區西庄村4-22號","4600"
"湖境渡假會館","台南市 官田區嘉南里92號","2600"
"維夏渡假旅館","台南市 學甲區自強路101號","1920"
"西港歇腳居","台南市 西港區慶安里中洲21之89號","3800"
"欖人民宿","台南市 七股區十份村13鄰74-10號","2000"
"一分多田園民宿","台南市 七股區樹林里樹林126-12號","3000"
"黑琵的家","台南市 七股區義合村61-1號","960"
"春園農場","台南市 七股區看坪村46之10號","2000"
"鹽鄉民宿","台南市 北門區永華里井仔腳57號","2000"
"南科商務旅館","台南市 善化區成功路252號","2300"
"巧遇南科民宿","台南市 新市區社內里153之17號","1500"
"迎嘉花園酒店","台南市 新市區大營里133號","1688"
"歐味思山莊","台南市 玉井區沙田村85號","3200"
"桃花心木林","台南市 南化區南化村32號","1280"
"微風山谷","台南市 南化區北平里88號","2400"
"晨曦山莊","台南市 左鎮區光和里39號","2000"
"青森精品商旅","台南市 歸仁區南興里文化街三段529號","1980"
"旅行家民宿","台南市 永康區小北路與公園路交叉口","1680"
"永保安康大灣居宿","台南市 永康區中灣五街16巷37號2F","1480"
"劍橋(永康館)","台南市 永康區新行街128號",""
"怡家 背包客棧","台南市 永康區中華路280巷18弄9號7樓","600"
"致穩人文商旅","台南市 永康區中正北路56之20號","2900"
"華南大飯店","台南市 永康區中華路152-1號","1280"
"麥克阿舍","台南市 東區大同路二段640巷12號","1800"
"橘子椪柑","台南市 東區府連東路18號","550"
"溫馨小築","台南市 東區立德二路54巷2號","1400"
"南築雅室","台南市 東區東和路","1480"
"KK House","台南市 東區南紡夢時代附近",""
"優客屋","台南市 東區榮譽街","1080"
"肆房","台南市 東區東和路3號","790"
"英倫洋房民宿","台南市 東區富農一段83號","1500"
"兩米巷","台南市 東區青年路293巷5號","1880"
"鐵道老房","台南市 東區大同路二段","1500"
"慢步南國","台南市 東區民族路一段（近南一中）","750"
"天森61號館","台南市 東區崇德六街","1180"
"台南夢Style","台南市 東區中華東路","1080"
"皇賓大飯店","台南市 東區中華東路三段452巷8弄16號","1900"
"黃色風箏","台南市 東區東平路131號","1600"
"ROOM 5.民宿","台南市 東區民族路一段18巷10號","1699"
"亞帝大飯店","台南市 東區東門路三段31號7樓","990"
"亞伯大飯店","台南市 東區大同路二段617號","2400"
"府城商旅","台南市 東區榮譽街292號","1280"
"亞特旅店","台南市 東區中華東路三段452巷8弄8號","1300"
"台南老爺行旅","台南市 東區中華東路一段368號","3960"
"童莊親子民宿","台南市 南區大同路二段","2800"
"33HOUSE","台南市 南區金華路二段100巷33號","2000"
"ToHouse 趣房子","台南市 南區褔吉一街12巷3號","1280"
"新都套房","台南市 南區新都路339號","1000"
"揚悅旅館","台南市 南區健康路二段487號","1600"
"悠遊台南","台南市 南區永仁街30巷6號","1380"
"愛旅部落","台南市 南區夏林路","1000"
"靜巷十号","台南市 南區金華路2段34巷10號","1480"
"8又二分之一","台南市 南區大同路二段482巷11號",""
"胖胖糖","台南市 南區五妃街419巷15號","1380"
"嗨樂園親子民宿","台南市 北區賢北街122號","3200"
"傑克屋","台南市 北區臨安路二段91巷","500"
"124巷花園","台南市 北區大港街","1600"
"北歐旅居","台南市 北區大興街599號","1400"
"FUNDI","台南市 北區成功路68巷27號","800"
"奇遇果 keywe","台南市 北區西門路四段341巷","1450"
"小木馬","台南市 北區國華街四段(近花園夜市)","2400"
"勁屋 Kei House","台南市 北區開南街","2000"
"包租女王","台南市 北區大港街","500"
"牽手602","台南市 北區大興街602巷2號","650"
"好友窩","台南市 北區大興街602巷","1600"
"安平沐夏","台南市 北區賢北街108號","1800"
"花園星空","台南市 北區實踐街103巷","1200"
"台南Sun house","台南市 北區西門路三段","1200"
"風鈴木","台南市 北區東豐路143巷2號","1100"
"台南歐風民宿","台南市 北區開元路249巷35弄3號","880"
"天下大飯店","台南市 北區成功路202號","3800"
"華都商務飯店","台南市 北區文賢路1192號","1700"
"新朝代飯店","台南市 北區成功路46號","3200"
"富信大飯店","台南市 北區成功路336號","5500"
"富朗飯店","台南市 北區成功路114號","2200"
"南寶大飯店","台南市 北區前鋒路318號","1100"
"家新大飯店","台南市 北區海安路三段287號","2700"
"首相大飯店","台南市 北區公園路128號","1600"
"鐵道大飯店","台南市 北區成功路2號","780"
"榮美精品商旅","台南市 北區海安路三段50號","2450"
"均英商務飯店","台南市 北區中華北路二段9號","3000"
"紀錄工坊","台南市 北區成功路68巷9號","1800"
"東菁苑壹館","台南市 北區開元路92號3F","1500"
